experiment_id,task_id,seed,condition,success,final_reward,db_reward,communicate_reward,nl_assertion_reward,result_path
exp5_3_rescue_20,36,503,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_36/condition_oracle_single_missing_check_card/seed_503/results.json
exp5_3_rescue_20,41,501,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_generic_policy_card/seed_501/results.json
exp5_3_rescue_20,41,502,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_generic_policy_card/seed_502/results.json
exp5_3_rescue_20,41,503,generic_policy_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_generic_policy_card/seed_503/results.json
exp5_3_rescue_20,41,501,hard_mismatched_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_hard_mismatched_card/seed_501/results.json
exp5_3_rescue_20,41,502,hard_mismatched_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_hard_mismatched_card/seed_502/results.json
exp5_3_rescue_20,41,503,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_hard_mismatched_card/seed_503/results.json
exp5_3_rescue_20,41,501,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_no_memory/seed_501/results.json
exp5_3_rescue_20,41,502,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_no_memory/seed_502/results.json
exp5_3_rescue_20,41,503,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_no_memory/seed_503/results.json
exp5_3_rescue_20,41,501,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_oracle_single_missing_check_card/seed_501/results.json
exp5_3_rescue_20,41,502,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_oracle_single_missing_check_card/seed_502/results.json
exp5_3_rescue_20,41,503,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_41/condition_oracle_single_missing_check_card/seed_503/results.json
exp5_3_rescue_20,71,501,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_generic_policy_card/seed_501/results.json
exp5_3_rescue_20,71,502,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_generic_policy_card/seed_502/results.json
exp5_3_rescue_20,71,503,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_generic_policy_card/seed_503/results.json
exp5_3_rescue_20,71,501,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_hard_mismatched_card/seed_501/results.json
exp5_3_rescue_20,71,502,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_hard_mismatched_card/seed_502/results.json
exp5_3_rescue_20,71,503,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_hard_mismatched_card/seed_503/results.json
exp5_3_rescue_20,71,501,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_no_memory/seed_501/results.json
exp5_3_rescue_20,71,502,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_no_memory/seed_502/results.json
exp5_3_rescue_20,71,503,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_no_memory/seed_503/results.json
exp5_3_rescue_20,71,501,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_oracle_single_missing_check_card/seed_501/results.json
exp5_3_rescue_20,71,502,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_oracle_single_missing_check_card/seed_502/results.json
exp5_3_rescue_20,71,503,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_71/condition_oracle_single_missing_check_card/seed_503/results.json
exp5_3_rescue_20,95,501,generic_policy_card,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_generic_policy_card/seed_501/results.json
exp5_3_rescue_20,95,502,generic_policy_card,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_generic_policy_card/seed_502/results.json
exp5_3_rescue_20,95,503,generic_policy_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_generic_policy_card/seed_503/results.json
exp5_3_rescue_20,95,501,hard_mismatched_card,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_hard_mismatched_card/seed_501/results.json
exp5_3_rescue_20,95,502,hard_mismatched_card,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_hard_mismatched_card/seed_502/results.json
exp5_3_rescue_20,95,503,hard_mismatched_card,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_hard_mismatched_card/seed_503/results.json
exp5_3_rescue_20,95,501,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_no_memory/seed_501/results.json
exp5_3_rescue_20,95,502,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_no_memory/seed_502/results.json
exp5_3_rescue_20,95,503,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_no_memory/seed_503/results.json
exp5_3_rescue_20,95,501,oracle_single_missing_check_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_oracle_single_missing_check_card/seed_501/results.json
exp5_3_rescue_20,95,502,oracle_single_missing_check_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_oracle_single_missing_check_card/seed_502/results.json
exp5_3_rescue_20,95,503,oracle_single_missing_check_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_95/condition_oracle_single_missing_check_card/seed_503/results.json
exp5_3_rescue_20,98,501,generic_policy_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_generic_policy_card/seed_501/results.json
exp5_3_rescue_20,98,502,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_generic_policy_card/seed_502/results.json
exp5_3_rescue_20,98,503,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_generic_policy_card/seed_503/results.json
exp5_3_rescue_20,98,501,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_hard_mismatched_card/seed_501/results.json
exp5_3_rescue_20,98,502,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_hard_mismatched_card/seed_502/results.json
exp5_3_rescue_20,98,503,hard_mismatched_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_hard_mismatched_card/seed_503/results.json
exp5_3_rescue_20,98,501,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_no_memory/seed_501/results.json
exp5_3_rescue_20,98,502,no_memory,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_no_memory/seed_502/results.json
exp5_3_rescue_20,98,503,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_no_memory/seed_503/results.json
exp5_3_rescue_20,98,501,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_oracle_single_missing_check_card/seed_501/results.json
exp5_3_rescue_20,98,502,oracle_single_missing_check_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_oracle_single_missing_check_card/seed_502/results.json
exp5_3_rescue_20,98,503,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_98/condition_oracle_single_missing_check_card/seed_503/results.json
exp5_3_rescue_20,99,501,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_generic_policy_card/seed_501/results.json
exp5_3_rescue_20,99,502,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_generic_policy_card/seed_502/results.json
exp5_3_rescue_20,99,503,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_generic_policy_card/seed_503/results.json
exp5_3_rescue_20,99,501,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_hard_mismatched_card/seed_501/results.json
exp5_3_rescue_20,99,502,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_hard_mismatched_card/seed_502/results.json
exp5_3_rescue_20,99,503,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_hard_mismatched_card/seed_503/results.json
exp5_3_rescue_20,99,501,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_no_memory/seed_501/results.json
exp5_3_rescue_20,99,502,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_no_memory/seed_502/results.json
exp5_3_rescue_20,99,503,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_no_memory/seed_503/results.json
exp5_3_rescue_20,99,501,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_oracle_single_missing_check_card/seed_501/results.json
exp5_3_rescue_20,99,502,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_oracle_single_missing_check_card/seed_502/results.json
exp5_3_rescue_20,99,503,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_99/condition_oracle_single_missing_check_card/seed_503/results.json
exp5_3_rescue_20,103,501,generic_policy_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_generic_policy_card/seed_501/results.json
exp5_3_rescue_20,103,502,generic_policy_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_generic_policy_card/seed_502/results.json
exp5_3_rescue_20,103,503,generic_policy_card,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_generic_policy_card/seed_503/results.json
exp5_3_rescue_20,103,501,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_hard_mismatched_card/seed_501/results.json
exp5_3_rescue_20,103,502,hard_mismatched_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_hard_mismatched_card/seed_502/results.json
exp5_3_rescue_20,103,503,hard_mismatched_card,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_hard_mismatched_card/seed_503/results.json
exp5_3_rescue_20,103,501,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_no_memory/seed_501/results.json
exp5_3_rescue_20,103,502,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_no_memory/seed_502/results.json
exp5_3_rescue_20,103,503,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_no_memory/seed_503/results.json
exp5_3_rescue_20,103,501,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_oracle_single_missing_check_card/seed_501/results.json
exp5_3_rescue_20,103,502,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_oracle_single_missing_check_card/seed_502/results.json
exp5_3_rescue_20,103,503,oracle_single_missing_check_card,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_103/condition_oracle_single_missing_check_card/seed_503/results.json
exp5_3_rescue_20,104,501,generic_policy_card,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_generic_policy_card/seed_501/results.json
exp5_3_rescue_20,104,502,generic_policy_card,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_generic_policy_card/seed_502/results.json
exp5_3_rescue_20,104,503,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_generic_policy_card/seed_503/results.json
exp5_3_rescue_20,104,501,hard_mismatched_card,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_hard_mismatched_card/seed_501/results.json
exp5_3_rescue_20,104,502,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_hard_mismatched_card/seed_502/results.json
exp5_3_rescue_20,104,503,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_hard_mismatched_card/seed_503/results.json
exp5_3_rescue_20,104,501,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_no_memory/seed_501/results.json
exp5_3_rescue_20,104,502,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_no_memory/seed_502/results.json
exp5_3_rescue_20,104,503,no_memory,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_no_memory/seed_503/results.json
exp5_3_rescue_20,104,501,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_oracle_single_missing_check_card/seed_501/results.json
exp5_3_rescue_20,104,502,oracle_single_missing_check_card,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_oracle_single_missing_check_card/seed_502/results.json
exp5_3_rescue_20,104,503,oracle_single_missing_check_card,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_104/condition_oracle_single_missing_check_card/seed_503/results.json
exp5_3_rescue_20,112,501,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_generic_policy_card/seed_501/results.json
exp5_3_rescue_20,112,502,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_generic_policy_card/seed_502/results.json
exp5_3_rescue_20,112,503,generic_policy_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_generic_policy_card/seed_503/results.json
exp5_3_rescue_20,112,501,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_hard_mismatched_card/seed_501/results.json
exp5_3_rescue_20,112,502,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_hard_mismatched_card/seed_502/results.json
exp5_3_rescue_20,112,503,hard_mismatched_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_hard_mismatched_card/seed_503/results.json
exp5_3_rescue_20,112,501,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_no_memory/seed_501/results.json
exp5_3_rescue_20,112,502,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_no_memory/seed_502/results.json
exp5_3_rescue_20,112,503,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_no_memory/seed_503/results.json
exp5_3_rescue_20,112,501,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_oracle_single_missing_check_card/seed_501/results.json
exp5_3_rescue_20,112,502,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_oracle_single_missing_check_card/seed_502/results.json
exp5_3_rescue_20,112,503,oracle_single_missing_check_card,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_3_rescue_20/task_112/condition_oracle_single_missing_check_card/seed_503/results.json
